,co,temp,rhum,wspd,pres,coco
2021-05-15 20:00:00,0.0,13.0,77.0,11.2,1000.0,3.0
2021-05-15 21:00:00,0.0,11.0,88.0,5.4,1000.0,3.0
2021-05-15 22:00:00,,11.0,88.0,3.6,1000.0,4.0
2021-05-15 23:00:00,,11.0,88.0,7.6,1000.0,3.0
2021-05-16 00:00:00,,11.0,82.0,14.8,1000.0,3.0
2021-05-16 01:00:00,50.0,10.0,82.0,13.0,1000.0,3.0
2021-05-16 02:00:00,0.0,9.0,87.0,9.4,999.0,3.0
2021-05-16 03:00:00,50.0,9.0,87.0,7.6,999.0,3.0
2021-05-16 04:00:00,0.0,9.0,87.0,7.6,999.0,3.0
2021-05-16 05:00:00,0.0,9.0,94.0,7.6,999.0,4.0
2021-05-16 06:00:00,50.0,10.0,87.0,7.6,999.0,4.0
2021-05-16 07:00:00,0.0,11.0,82.0,11.2,999.0,4.0
2021-05-16 08:00:00,50.0,11.0,76.0,11.2,999.0,7.0
2021-05-16 09:00:00,50.0,13.0,72.0,9.4,999.0,7.0
2021-05-16 10:00:00,50.0,13.0,72.0,18.4,999.0,17.0
2021-05-16 11:00:00,50.0,14.0,59.0,16.6,999.0,18.0
2021-05-16 12:00:00,50.0,12.0,77.0,16.6,998.0,18.0
2021-05-16 13:00:00,50.0,14.0,72.0,11.2,998.0,18.0
2021-05-16 14:00:00,50.0,14.0,63.0,20.5,997.0,18.0
2021-05-16 15:00:00,100.0,13.0,77.0,13.0,997.0,18.0
2021-05-16 16:00:00,50.0,13.0,82.0,9.4,997.0,7.0
2021-05-16 17:00:00,50.0,12.0,88.0,9.4,996.0,7.0
2021-05-16 18:00:00,100.0,12.0,88.0,11.2,996.0,18.0
2021-05-16 19:00:00,50.0,12.0,88.0,7.6,996.0,18.0
2021-05-16 20:00:00,100.0,11.0,94.0,7.6,996.0,7.0
2021-05-16 21:00:00,100.0,11.0,94.0,5.4,996.0,17.0
2021-05-16 22:00:00,400.0,10.0,94.0,11.2,997.0,7.0
2021-05-16 23:00:00,,11.0,88.0,11.2,997.0,7.0
2021-05-17 00:00:00,,11.0,94.0,14.8,997.0,7.0
2021-05-17 01:00:00,200.0,11.0,94.0,16.6,998.0,4.0
2021-05-17 02:00:00,50.0,11.0,88.0,16.6,999.0,4.0
2021-05-17 03:00:00,50.0,11.0,88.0,16.6,1000.0,4.0
2021-05-17 04:00:00,400.0,11.0,88.0,13.0,1001.0,4.0
2021-05-17 05:00:00,150.0,11.0,88.0,13.0,1002.0,4.0
2021-05-17 06:00:00,300.0,11.0,88.0,14.8,1003.0,4.0
2021-05-17 07:00:00,350.0,11.0,88.0,13.0,1004.0,4.0
2021-05-17 08:00:00,350.0,11.0,88.0,11.2,1004.0,4.0
2021-05-17 09:00:00,350.0,12.0,82.0,14.8,1006.0,4.0
2021-05-17 10:00:00,400.0,13.0,72.0,14.8,1006.0,4.0
2021-05-17 11:00:00,350.0,15.0,63.0,14.8,1006.0,4.0
2021-05-17 12:00:00,250.0,14.0,67.0,13.0,1006.0,17.0
2021-05-17 13:00:00,200.0,14.0,72.0,16.6,1006.0,18.0
2021-05-17 14:00:00,100.0,11.0,82.0,18.4,1007.0,18.0
2021-05-17 15:00:00,50.0,14.0,67.0,13.0,1008.0,18.0
2021-05-17 16:00:00,50.0,12.0,77.0,7.6,1008.0,25.0
2021-05-17 17:00:00,100.0,12.0,77.0,9.4,1008.0,25.0
2021-05-17 18:00:00,250.0,11.0,88.0,11.2,1009.0,18.0
2021-05-17 19:00:00,250.0,11.0,88.0,11.2,1009.0,3.0
2021-05-17 20:00:00,0.0,11.0,82.0,16.6,1010.0,3.0
2021-05-17 21:00:00,0.0,11.0,82.0,11.2,1010.0,2.0
2021-05-17 22:00:00,0.0,11.0,82.0,16.6,1011.0,3.0
2021-05-17 23:00:00,,10.0,87.0,16.6,1011.0,3.0
2021-05-18 00:00:00,,9.0,94.0,11.2,1011.0,2.0
2021-05-18 01:00:00,50.0,9.0,94.0,9.4,1012.0,2.0
2021-05-18 02:00:00,50.0,9.0,87.0,9.4,1012.0,2.0
2021-05-18 03:00:00,0.0,9.0,87.0,9.4,1012.0,2.0
2021-05-18 04:00:00,50.0,8.0,93.0,11.2,1012.0,5.0
2021-05-18 05:00:00,0.0,8.0,93.0,11.2,1013.0,3.0
2021-05-18 06:00:00,0.0,9.0,87.0,9.4,1013.0,5.0
2021-05-18 07:00:00,100.0,11.0,76.0,9.4,1013.0,5.0
2021-05-18 08:00:00,,12.0,72.0,11.2,1013.0,5.0
2021-05-18 09:00:00,,13.0,72.0,13.0,1013.0,3.0
2021-05-18 10:00:00,,14.0,67.0,14.8,1013.0,4.0
2021-05-18 11:00:00,,15.0,63.0,11.2,1013.0,4.0
2021-05-18 12:00:00,,16.0,55.0,13.0,1013.0,17.0
2021-05-18 13:00:00,,16.0,52.0,16.6,1013.0,18.0
2021-05-18 14:00:00,,14.0,72.0,18.4,1014.0,18.0
2021-05-18 15:00:00,,14.0,63.0,14.8,1014.0,18.0
2021-05-18 16:00:00,,11.0,88.0,14.8,1014.0,18.0
2021-05-18 17:00:00,,14.0,72.0,14.8,1014.0,18.0
2021-05-18 18:00:00,,13.0,72.0,18.4,1014.0,18.0
2021-05-18 19:00:00,,12.0,77.0,11.2,1014.0,3.0
2021-05-18 20:00:00,,12.0,82.0,11.2,1015.0,3.0
2021-05-18 21:00:00,,12.0,82.0,7.6,1015.0,3.0
2021-05-18 22:00:00,,12.0,82.0,9.4,1015.0,3.0
2021-05-18 23:00:00,,11.0,88.0,11.2,1015.0,4.0
2021-05-19 00:00:00,,11.0,82.0,11.2,1015.0,4.0
2021-05-19 01:00:00,50.0,11.0,88.0,13.0,1014.0,4.0
2021-05-19 02:00:00,150.0,10.0,87.0,9.4,1014.0,4.0
2021-05-19 03:00:00,100.0,10.0,87.0,7.6,1015.0,7.0
2021-05-19 04:00:00,300.0,10.0,82.0,11.2,1015.0,7.0
2021-05-19 05:00:00,200.0,10.0,82.0,13.0,1015.0,7.0
2021-05-19 06:00:00,250.0,10.0,82.0,11.2,1016.0,7.0
2021-05-19 07:00:00,300.0,10.0,87.0,11.2,1016.0,7.0
2021-05-19 08:00:00,400.0,10.0,87.0,14.8,1016.0,4.0
2021-05-19 09:00:00,250.0,11.0,88.0,16.6,1017.0,3.0
2021-05-19 10:00:00,200.0,13.0,67.0,14.8,1017.0,2.0
2021-05-19 11:00:00,300.0,14.0,59.0,22.3,1018.0,2.0
2021-05-19 12:00:00,250.0,13.0,67.0,9.4,1018.0,2.0
2021-05-19 13:00:00,300.0,16.0,48.0,13.0,1018.0,2.0
2021-05-19 14:00:00,300.0,16.0,48.0,7.6,1018.0,17.0
2021-05-19 15:00:00,400.0,17.0,45.0,14.8,1019.0,18.0
2021-05-19 16:00:00,250.0,16.0,48.0,24.1,1019.0,2.0
2021-05-19 17:00:00,150.0,14.0,51.0,13.0,1020.0,2.0
2021-05-19 18:00:00,250.0,14.0,55.0,14.8,1020.0,2.0
2021-05-19 19:00:00,400.0,14.0,51.0,3.6,1021.0,2.0
2021-05-19 20:00:00,400.0,13.0,58.0,1.8,1021.0,2.0
2021-05-19 21:00:00,400.0,13.0,58.0,5.4,1021.0,2.0
2021-05-19 22:00:00,,12.0,67.0,7.6,1021.0,2.0
2021-05-19 23:00:00,,12.0,62.0,7.6,1021.0,2.0
2021-05-20 00:00:00,,11.0,71.0,7.6,1021.0,2.0
2021-05-20 01:00:00,100.0,10.0,76.0,7.6,1021.0,2.0
2021-05-20 02:00:00,100.0,9.0,82.0,9.4,1020.0,2.0
2021-05-20 03:00:00,100.0,9.0,82.0,7.6,1020.0,2.0
2021-05-20 04:00:00,100.0,8.0,87.0,9.4,1020.0,3.0
2021-05-20 05:00:00,100.0,9.0,82.0,7.6,1020.0,3.0
2021-05-20 06:00:00,150.0,9.0,82.0,7.6,1019.0,4.0
2021-05-20 07:00:00,250.0,11.0,71.0,7.6,1018.0,4.0
2021-05-20 08:00:00,200.0,11.0,71.0,14.8,1018.0,4.0
2021-05-20 09:00:00,100.0,12.0,77.0,14.8,1016.0,4.0
2021-05-20 10:00:00,100.0,13.0,67.0,20.5,1015.0,4.0
2021-05-20 11:00:00,50.0,13.0,67.0,20.5,1013.0,4.0
2021-05-20 12:00:00,100.0,13.0,67.0,24.1,1012.0,7.0
2021-05-20 13:00:00,100.0,14.0,59.0,22.3,1012.0,7.0
2021-05-20 14:00:00,150.0,14.0,59.0,31.7,1009.0,7.0
2021-05-20 15:00:00,300.0,14.0,59.0,33.5,1008.0,7.0
2021-05-20 16:00:00,200.0,12.0,82.0,33.5,1007.0,7.0
2021-05-20 17:00:00,200.0,14.0,72.0,27.7,1006.0,7.0
2021-05-20 18:00:00,200.0,14.0,67.0,29.5,1005.0,7.0
2021-05-20 19:00:00,100.0,13.0,72.0,27.7,1004.0,7.0
2021-05-20 20:00:00,100.0,13.0,67.0,33.5,1003.0,3.0
2021-05-20 21:00:00,0.0,13.0,67.0,31.7,1003.0,3.0
2021-05-20 22:00:00,,12.0,72.0,33.5,1002.0,18.0
2021-05-20 23:00:00,,12.0,72.0,37.1,1001.0,3.0
2021-05-21 00:00:00,,12.0,67.0,31.7,1000.0,4.0
2021-05-21 01:00:00,,12.0,67.0,29.5,999.0,4.0
2021-05-21 02:00:00,,11.0,76.0,24.1,999.0,4.0
2021-05-21 03:00:00,,11.0,76.0,29.5,998.0,3.0
2021-05-21 04:00:00,,11.0,71.0,27.7,998.0,7.0
2021-05-21 05:00:00,,11.0,76.0,24.1,997.0,7.0
2021-05-21 06:00:00,,12.0,67.0,33.5,997.0,7.0
2021-05-21 07:00:00,,12.0,67.0,31.7,996.0,7.0
2021-05-21 08:00:00,,13.0,63.0,42.5,996.0,7.0
2021-05-21 09:00:00,,13.0,63.0,37.1,996.0,7.0
2021-05-21 10:00:00,,13.0,63.0,38.9,996.0,18.0
2021-05-21 11:00:00,,13.0,63.0,37.1,996.0,18.0
2021-05-21 12:00:00,,13.0,67.0,35.3,996.0,7.0
2021-05-21 13:00:00,,12.0,77.0,38.9,996.0,7.0
2021-05-21 14:00:00,,12.0,77.0,37.1,996.0,7.0
2021-05-21 15:00:00,,12.0,77.0,35.3,996.0,8.0
2021-05-21 16:00:00,,12.0,72.0,37.1,995.0,8.0
2021-05-21 17:00:00,,11.0,82.0,35.3,995.0,7.0
2021-05-21 18:00:00,,11.0,82.0,27.7,995.0,7.0
2021-05-21 19:00:00,,11.0,82.0,31.7,995.0,7.0
2021-05-21 20:00:00,,11.0,76.0,33.5,995.0,7.0
2021-05-21 21:00:00,,11.0,76.0,27.7,995.0,7.0
2021-05-21 22:00:00,,11.0,76.0,24.1,996.0,7.0
2021-05-21 23:00:00,,11.0,76.0,22.3,996.0,7.0
2021-05-22 00:00:00,,10.0,87.0,22.3,996.0,7.0
2021-05-22 01:00:00,100.0,10.0,87.0,20.5,996.0,7.0
2021-05-22 02:00:00,50.0,10.0,87.0,22.3,997.0,7.0
2021-05-22 03:00:00,100.0,10.0,94.0,24.1,997.0,7.0
2021-05-22 04:00:00,100.0,10.0,94.0,18.4,998.0,7.0
2021-05-22 05:00:00,100.0,10.0,94.0,20.5,999.0,7.0
2021-05-22 06:00:00,350.0,10.0,87.0,20.5,1001.0,7.0
2021-05-22 07:00:00,300.0,10.0,87.0,14.8,1002.0,7.0
2021-05-22 08:00:00,250.0,11.0,76.0,16.6,1002.0,7.0
2021-05-22 09:00:00,450.0,11.0,76.0,18.4,1004.0,7.0
2021-05-22 10:00:00,500.0,10.0,82.0,18.4,1004.0,4.0
2021-05-22 11:00:00,600.0,11.0,76.0,16.6,1005.0,4.0
2021-05-22 12:00:00,400.0,11.0,71.0,13.0,1005.0,7.0
2021-05-22 13:00:00,400.0,13.0,67.0,16.6,1005.0,17.0
2021-05-22 14:00:00,300.0,14.0,59.0,13.0,1005.0,17.0
2021-05-22 15:00:00,500.0,14.0,59.0,11.2,1006.0,17.0
2021-05-22 16:00:00,,13.0,67.0,11.2,1006.0,5.0
2021-05-22 17:00:00,,13.0,63.0,16.6,1006.0,17.0
2021-05-22 18:00:00,,14.0,55.0,14.8,1007.0,3.0
2021-05-22 19:00:00,,13.0,63.0,11.2,1008.0,3.0
2021-05-22 20:00:00,,10.0,82.0,9.4,1008.0,3.0
2021-05-22 21:00:00,,10.0,82.0,9.4,1008.0,3.0
2021-05-22 22:00:00,,10.0,82.0,7.6,1009.0,4.0
2021-05-22 23:00:00,,10.0,82.0,13.0,1009.0,3.0
2021-05-23 00:00:00,,9.0,82.0,14.8,1009.0,2.0
2021-05-23 01:00:00,,8.0,81.0,13.0,1010.0,2.0
2021-05-23 02:00:00,,8.0,76.0,14.8,1010.0,2.0
2021-05-23 03:00:00,,7.0,76.0,14.8,1010.0,2.0
2021-05-23 04:00:00,,6.0,81.0,11.2,1011.0,3.0
2021-05-23 05:00:00,,6.0,87.0,14.8,1011.0,3.0
2021-05-23 06:00:00,,7.0,81.0,14.8,1011.0,3.0
2021-05-23 07:00:00,,10.0,71.0,11.2,1011.0,4.0
2021-05-23 08:00:00,,11.0,62.0,13.0,1011.0,4.0
2021-05-23 09:00:00,,11.0,62.0,16.6,1010.0,4.0
2021-05-23 10:00:00,,13.0,54.0,24.1,1011.0,4.0
2021-05-23 11:00:00,,11.0,76.0,18.4,1010.0,4.0
2021-05-23 12:00:00,,13.0,67.0,14.8,1010.0,7.0
2021-05-23 13:00:00,,12.0,72.0,25.9,1009.0,7.0
2021-05-23 14:00:00,,13.0,58.0,33.5,1009.0,7.0
2021-05-23 15:00:00,,13.0,58.0,27.7,1008.0,7.0
2021-05-23 16:00:00,,13.0,54.0,24.1,1007.0,7.0
2021-05-23 17:00:00,,13.0,58.0,22.3,1006.0,7.0
2021-05-23 18:00:00,,13.0,63.0,22.3,1005.0,7.0
2021-05-23 19:00:00,,12.0,72.0,22.3,1004.0,8.0
2021-05-23 20:00:00,,11.0,82.0,22.3,1004.0,8.0
2021-05-23 21:00:00,,11.0,82.0,25.9,1003.0,8.0
2021-05-23 22:00:00,,11.0,88.0,27.7,1002.0,8.0
2021-05-23 23:00:00,,11.0,82.0,24.1,1002.0,8.0
2021-05-24 00:00:00,,10.0,87.0,22.3,1002.0,7.0
2021-05-24 01:00:00,,10.0,87.0,16.6,1002.0,7.0
2021-05-24 02:00:00,,9.0,87.0,13.0,1002.0,4.0
2021-05-24 03:00:00,,9.0,87.0,11.2,1002.0,4.0
2021-05-24 04:00:00,,8.0,87.0,7.6,1003.0,2.0
2021-05-24 05:00:00,,9.0,87.0,13.0,1003.0,2.0
2021-05-24 06:00:00,,10.0,82.0,9.4,1003.0,2.0
2021-05-24 07:00:00,,11.0,76.0,13.0,1003.0,3.0
2021-05-24 08:00:00,,12.0,67.0,18.4,1003.0,18.0
2021-05-24 09:00:00,,13.0,67.0,18.4,1002.0,18.0
2021-05-24 10:00:00,,13.0,72.0,16.6,1002.0,18.0
2021-05-24 11:00:00,,12.0,62.0,22.3,1002.0,18.0
2021-05-24 12:00:00,,12.0,72.0,18.4,1003.0,18.0
2021-05-24 13:00:00,,11.0,67.0,20.5,1003.0,18.0
2021-05-24 14:00:00,,14.0,55.0,18.4,1003.0,18.0
2021-05-24 15:00:00,,10.0,76.0,25.9,1003.0,18.0
2021-05-24 16:00:00,,12.0,77.0,11.2,1003.0,25.0
2021-05-24 17:00:00,,12.0,62.0,13.0,1004.0,25.0
2021-05-24 18:00:00,,11.0,67.0,16.6,1005.0,18.0
2021-05-24 19:00:00,,10.0,82.0,16.6,1006.0,18.0
2021-05-24 20:00:00,,9.0,82.0,13.0,1007.0,3.0
2021-05-24 21:00:00,,10.0,82.0,20.5,1008.0,3.0
2021-05-24 22:00:00,,9.0,87.0,14.8,1009.0,17.0
2021-05-24 23:00:00,,10.0,82.0,18.4,1010.0,4.0
2021-05-25 00:00:00,,10.0,82.0,20.5,1010.0,3.0
2021-05-25 01:00:00,100.0,9.0,82.0,22.3,1011.0,3.0
2021-05-25 02:00:00,50.0,9.0,76.0,20.5,1011.0,2.0
2021-05-25 03:00:00,150.0,8.0,81.0,20.5,1012.0,3.0
2021-05-25 04:00:00,150.0,8.0,81.0,20.5,1012.0,3.0
2021-05-25 05:00:00,150.0,8.0,87.0,16.6,1013.0,3.0
2021-05-25 06:00:00,250.0,9.0,82.0,18.4,1013.0,3.0
2021-05-25 07:00:00,300.0,10.0,76.0,16.6,1014.0,4.0
2021-05-25 08:00:00,300.0,10.0,82.0,20.5,1014.0,3.0
2021-05-25 09:00:00,200.0,11.0,76.0,18.4,1014.0,3.0
2021-05-25 10:00:00,200.0,12.0,67.0,20.5,1015.0,3.0
2021-05-25 11:00:00,200.0,12.0,72.0,16.6,1015.0,3.0
2021-05-25 12:00:00,300.0,12.0,72.0,20.5,1015.0,3.0
2021-05-25 13:00:00,250.0,14.0,51.0,24.1,1015.0,3.0
2021-05-25 14:00:00,250.0,15.0,51.0,18.4,1014.0,3.0
2021-05-25 15:00:00,300.0,15.0,45.0,24.1,1014.0,3.0
2021-05-25 16:00:00,200.0,15.0,48.0,24.1,1014.0,3.0
2021-05-25 17:00:00,300.0,14.0,55.0,24.1,1014.0,3.0
2021-05-25 18:00:00,300.0,14.0,59.0,22.3,1014.0,3.0
2021-05-25 19:00:00,250.0,12.0,72.0,20.5,1014.0,3.0
2021-05-25 20:00:00,200.0,11.0,76.0,16.6,1014.0,2.0
2021-05-25 21:00:00,150.0,11.0,76.0,16.6,1014.0,2.0
2021-05-25 22:00:00,250.0,10.0,82.0,13.0,1014.0,3.0
2021-05-25 23:00:00,,9.0,87.0,11.2,1013.0,2.0
2021-05-26 00:00:00,,9.0,87.0,11.2,1013.0,2.0
2021-05-26 01:00:00,100.0,9.0,87.0,9.4,1013.0,2.0
2021-05-26 02:00:00,200.0,9.0,82.0,11.2,1013.0,2.0
2021-05-26 03:00:00,,9.0,76.0,13.0,1013.0,2.0
2021-05-26 04:00:00,,9.0,76.0,14.8,1013.0,2.0
2021-05-26 05:00:00,,8.0,81.0,18.4,1014.0,2.0
2021-05-26 06:00:00,,9.0,76.0,16.6,1014.0,2.0
2021-05-26 07:00:00,,10.0,76.0,14.8,1014.0,3.0
2021-05-26 08:00:00,,10.0,76.0,13.0,1014.0,3.0
2021-05-26 09:00:00,,11.0,76.0,16.6,1014.0,3.0
2021-05-26 10:00:00,,13.0,67.0,18.4,1014.0,4.0
2021-05-26 11:00:00,,13.0,63.0,20.5,1014.0,4.0
2021-05-26 12:00:00,,15.0,55.0,16.6,1014.0,4.0
2021-05-26 13:00:00,,16.0,55.0,22.3,1014.0,3.0
2021-05-26 14:00:00,,15.0,51.0,20.5,1015.0,3.0
2021-05-26 15:00:00,,15.0,48.0,18.4,1015.0,3.0
2021-05-26 16:00:00,,15.0,55.0,14.8,1015.0,4.0
2021-05-26 17:00:00,,14.0,59.0,14.8,1016.0,3.0
2021-05-26 18:00:00,,14.0,59.0,18.4,1016.0,3.0
2021-05-26 19:00:00,,14.0,63.0,13.0,1017.0,3.0
2021-05-26 20:00:00,,13.0,67.0,13.0,1017.0,3.0
2021-05-26 21:00:00,,13.0,72.0,9.4,1017.0,3.0
2021-05-26 22:00:00,,12.0,77.0,5.4,1018.0,3.0
2021-05-26 23:00:00,,12.0,77.0,5.4,1018.0,2.0
2021-05-27 00:00:00,,12.0,77.0,5.4,1018.0,2.0
2021-05-27 01:00:00,300.0,11.0,82.0,3.6,1018.0,2.0
2021-05-27 02:00:00,300.0,10.0,87.0,3.6,1019.0,2.0
2021-05-27 03:00:00,300.0,10.0,87.0,3.6,1019.0,2.0
2021-05-27 04:00:00,300.0,9.0,94.0,7.6,1019.0,2.0
2021-05-27 05:00:00,300.0,9.0,94.0,3.6,1019.0,2.0
2021-05-27 06:00:00,300.0,11.0,82.0,5.4,1020.0,2.0
2021-05-27 07:00:00,300.0,13.0,72.0,7.6,1020.0,2.0
2021-05-27 08:00:00,200.0,15.0,59.0,7.6,1020.0,2.0
2021-05-27 09:00:00,200.0,16.0,52.0,11.2,1020.0,2.0
2021-05-27 10:00:00,200.0,16.0,52.0,11.2,1021.0,1.0
2021-05-27 11:00:00,200.0,18.0,45.0,13.0,1021.0,2.0
2021-05-27 12:00:00,100.0,18.0,45.0,9.4,1021.0,2.0
2021-05-27 13:00:00,100.0,19.0,43.0,5.4,1021.0,2.0
2021-05-27 14:00:00,200.0,19.0,43.0,7.6,1021.0,3.0
2021-05-27 15:00:00,200.0,19.0,43.0,5.4,1021.0,3.0
2021-05-27 16:00:00,200.0,18.0,56.0,16.6,1021.0,3.0
2021-05-27 17:00:00,200.0,18.0,56.0,14.8,1021.0,3.0
2021-05-27 18:00:00,200.0,17.0,63.0,22.3,1021.0,3.0
2021-05-27 19:00:00,200.0,16.0,63.0,18.4,1022.0,3.0
2021-05-27 20:00:00,200.0,15.0,72.0,16.6,1022.0,3.0
2021-05-27 21:00:00,200.0,13.0,82.0,18.4,1023.0,3.0
2021-05-27 22:00:00,,12.0,88.0,16.6,1023.0,3.0
2021-05-27 23:00:00,,12.0,88.0,14.8,1023.0,3.0
2021-05-28 00:00:00,,11.0,88.0,14.8,1023.0,3.0
2021-05-28 01:00:00,200.0,11.0,88.0,11.2,1023.0,3.0
2021-05-28 02:00:00,150.0,11.0,82.0,9.4,1023.0,3.0
2021-05-28 03:00:00,150.0,10.0,87.0,5.4,1023.0,3.0
2021-05-28 04:00:00,100.0,11.0,88.0,5.4,1023.0,3.0
2021-05-28 05:00:00,200.0,11.0,88.0,1.8,1024.0,3.0
2021-05-28 06:00:00,200.0,12.0,77.0,5.4,1024.0,4.0
2021-05-28 07:00:00,350.0,14.0,72.0,5.4,1024.0,4.0
2021-05-28 08:00:00,250.0,15.0,67.0,5.4,1024.0,4.0
2021-05-28 09:00:00,200.0,17.0,63.0,7.6,1024.0,4.0
2021-05-28 10:00:00,200.0,17.0,59.0,11.2,1023.0,4.0
2021-05-28 11:00:00,200.0,18.0,52.0,11.2,1023.0,4.0
2021-05-28 12:00:00,200.0,19.0,52.0,11.2,1023.0,4.0
2021-05-28 13:00:00,250.0,19.0,52.0,14.8,1023.0,4.0
2021-05-28 14:00:00,250.0,19.0,56.0,16.6,1023.0,4.0
2021-05-28 15:00:00,250.0,18.0,56.0,18.4,1023.0,4.0
2021-05-28 16:00:00,100.0,18.0,60.0,16.6,1023.0,17.0
2021-05-28 17:00:00,0.0,17.0,59.0,14.8,1023.0,17.0
2021-05-28 18:00:00,0.0,17.0,59.0,13.0,1023.0,4.0
2021-05-28 19:00:00,100.0,16.0,52.0,13.0,1024.0,4.0
2021-05-28 20:00:00,300.0,15.0,63.0,14.8,1024.0,4.0
2021-05-28 21:00:00,,14.0,72.0,14.8,1024.0,4.0
2021-05-28 22:00:00,,13.0,77.0,11.2,1025.0,4.0
2021-05-28 23:00:00,,13.0,77.0,13.0,1025.0,4.0
2021-05-29 00:00:00,,13.0,77.0,5.4,1025.0,4.0
2021-05-29 01:00:00,150.0,13.0,77.0,11.2,1025.0,4.0
2021-05-29 02:00:00,250.0,12.0,82.0,11.2,1025.0,4.0
2021-05-29 03:00:00,150.0,12.0,82.0,13.0,1025.0,4.0
2021-05-29 04:00:00,100.0,12.0,82.0,9.4,1025.0,4.0
2021-05-29 05:00:00,100.0,12.0,82.0,3.6,1026.0,4.0
2021-05-29 06:00:00,100.0,13.0,77.0,7.6,1026.0,4.0
2021-05-29 07:00:00,100.0,14.0,72.0,9.4,1027.0,4.0
2021-05-29 08:00:00,100.0,15.0,67.0,16.6,1027.0,4.0
2021-05-29 09:00:00,150.0,16.0,68.0,14.8,1027.0,4.0
2021-05-29 10:00:00,150.0,17.0,68.0,14.8,1027.0,4.0
2021-05-29 11:00:00,100.0,18.0,60.0,20.5,1027.0,4.0
2021-05-29 12:00:00,100.0,18.0,60.0,16.6,1027.0,4.0
2021-05-29 13:00:00,150.0,19.0,60.0,13.0,1027.0,3.0
2021-05-29 14:00:00,150.0,20.0,46.0,22.3,1028.0,3.0
2021-05-29 15:00:00,200.0,20.0,49.0,24.1,1028.0,3.0
2021-05-29 16:00:00,200.0,19.0,49.0,25.9,1028.0,3.0
2021-05-29 17:00:00,200.0,19.0,46.0,22.3,1028.0,3.0
2021-05-29 18:00:00,200.0,18.0,52.0,22.3,1028.0,2.0
2021-05-29 19:00:00,250.0,16.0,52.0,20.5,1029.0,2.0
2021-05-29 20:00:00,200.0,14.0,67.0,18.4,1029.0,2.0
2021-05-29 21:00:00,200.0,13.0,77.0,16.6,1030.0,2.0
2021-05-29 22:00:00,200.0,13.0,72.0,14.8,1030.0,1.0
2021-05-29 23:00:00,,11.0,88.0,16.6,1030.0,1.0
2021-05-30 00:00:00,,11.0,88.0,13.0,1029.0,1.0
2021-05-30 01:00:00,150.0,10.0,94.0,14.8,1029.0,1.0
2021-05-30 02:00:00,50.0,10.0,87.0,14.8,1029.0,1.0
2021-05-30 03:00:00,50.0,10.0,94.0,14.8,1029.0,1.0
2021-05-30 04:00:00,50.0,10.0,87.0,14.8,1029.0,1.0
2021-05-30 05:00:00,50.0,9.0,94.0,16.6,1030.0,5.0
2021-05-30 06:00:00,50.0,10.0,87.0,16.6,1030.0,5.0
2021-05-30 07:00:00,50.0,10.0,82.0,16.6,1030.0,5.0
2021-05-30 08:00:00,50.0,10.0,87.0,13.0,1029.0,2.0
2021-05-30 09:00:00,50.0,11.0,82.0,11.2,1029.0,2.0
2021-05-30 10:00:00,50.0,12.0,82.0,13.0,1029.0,3.0
2021-05-30 11:00:00,100.0,16.0,63.0,11.2,1028.0,2.0
2021-05-30 12:00:00,100.0,18.0,56.0,18.4,1028.0,2.0
2021-05-30 13:00:00,100.0,18.0,56.0,13.0,1027.0,2.0
2021-05-30 14:00:00,100.0,18.0,60.0,18.4,1027.0,2.0
2021-05-30 15:00:00,100.0,17.0,63.0,18.4,1026.0,2.0
2021-05-30 16:00:00,,17.0,63.0,22.3,1026.0,2.0
2021-05-30 17:00:00,,16.0,63.0,24.1,1026.0,2.0
2021-05-30 18:00:00,,14.0,72.0,25.9,1025.0,2.0
2021-05-30 19:00:00,,13.0,72.0,22.3,1025.0,2.0
2021-05-30 20:00:00,,11.0,82.0,20.5,1025.0,2.0
2021-05-30 21:00:00,,11.0,82.0,20.5,1026.0,1.0
2021-05-30 22:00:00,,11.0,82.0,22.3,1025.0,1.0
2021-05-30 23:00:00,,12.0,88.0,18.4,1025.0,1.0
2021-05-31 00:00:00,,11.0,88.0,14.8,1025.0,1.0
2021-05-31 01:00:00,100.0,11.0,88.0,9.4,1025.0,1.0
2021-05-31 02:00:00,100.0,10.0,94.0,11.2,1024.0,1.0
2021-05-31 03:00:00,50.0,9.0,94.0,7.6,1024.0,5.0
2021-05-31 04:00:00,50.0,9.0,94.0,7.6,1024.0,1.0
2021-05-31 05:00:00,50.0,9.0,94.0,7.6,1024.0,5.0
2021-05-31 06:00:00,50.0,10.0,94.0,13.0,1023.0,5.0
2021-05-31 07:00:00,100.0,11.0,88.0,11.2,1023.0,5.0
2021-05-31 08:00:00,100.0,12.0,88.0,13.0,1023.0,5.0
2021-05-31 09:00:00,200.0,15.0,77.0,11.2,1023.0,2.0
2021-05-31 10:00:00,200.0,18.0,68.0,9.4,1022.0,2.0
2021-05-31 11:00:00,200.0,21.0,56.0,16.6,1021.0,2.0
2021-05-31 12:00:00,200.0,22.0,50.0,20.5,1021.0,2.0
2021-05-31 13:00:00,200.0,22.0,43.0,25.9,1021.0,2.0
2021-05-31 14:00:00,100.0,22.0,41.0,24.1,1020.0,2.0
2021-05-31 15:00:00,100.0,23.0,41.0,24.1,1020.0,2.0
2021-05-31 16:00:00,100.0,22.0,43.0,24.1,1019.0,2.0
